,county,state,cases,deaths,year,month,day
10130,Yuba,California,994,6,2020,September,7
10188,Yuba,California,1031,8,2020,September,8
10246,Yuba,California,1037,7,2020,September,9
10304,Yuba,California,1044,7,2020,September,10
10362,Yuba,California,1057,7,2020,September,11
10420,Yuba,California,1057,7,2020,September,12
10478,Yuba,California,1057,7,2020,September,13
10536,Yuba,California,1085,7,2020,September,14
10594,Yuba,California,1092,7,2020,September,15
10652,Yuba,California,1108,7,2020,September,16
10710,Yuba,California,1112,7,2020,September,17
10768,Yuba,California,1118,7,2020,September,18
10826,Yuba,California,1118,7,2020,September,19
10884,Yuba,California,1118,7,2020,September,20
10942,Yuba,California,1130,7,2020,September,21
11000,Yuba,California,1133,7,2020,September,22
11058,Yuba,California,1136,7,2020,September,23
11116,Yuba,California,1143,7,2020,September,24
11174,Yuba,California,1153,7,2020,September,25
11232,Yuba,California,1153,7,2020,September,26
11290,Yuba,California,1153,7,2020,September,27
11348,Yuba,California,1167,8,2020,September,28
11406,Yuba,California,1172,8,2020,September,29
11464,Yuba,California,1177,8,2020,September,30
11522,Yuba,California,1183,8,2020,October,1
11580,Yuba,California,1188,9,2020,October,2
11638,Yuba,California,1188,9,2020,October,3
11696,Yuba,California,1188,9,2020,October,4
11754,Yuba,California,1207,10,2020,October,5
11812,Yuba,California,1211,10,2020,October,6
11870,Yuba,California,1217,10,2020,October,7
11928,Yuba,California,1222,10,2020,October,8
11986,Yuba,California,1227,10,2020,October,9
12044,Yuba,California,1227,10,2020,October,10
12102,Yuba,California,1227,10,2020,October,11
12160,Yuba,California,1236,10,2020,October,12
12218,Yuba,California,1239,10,2020,October,13
12276,Yuba,California,1243,10,2020,October,14
12334,Yuba,California,1246,10,2020,October,15
12392,Yuba,California,1253,10,2020,October,16
12450,Yuba,California,1253,10,2020,October,17
12508,Yuba,California,1253,10,2020,October,18
12566,Yuba,California,1278,10,2020,October,19
12624,Yuba,California,1280,10,2020,October,20
12682,Yuba,California,1288,10,2020,October,21
12740,Yuba,California,1293,10,2020,October,22
12798,Yuba,California,1293,10,2020,October,23
12856,Yuba,California,1293,10,2020,October,24
12914,Yuba,California,1293,10,2020,October,25
12972,Yuba,California,1323,10,2020,October,26
13030,Yuba,California,1334,10,2020,October,27
13088,Yuba,California,1338,10,2020,October,28
13146,Yuba,California,1346,10,2020,October,29
13204,Yuba,California,1353,10,2020,October,30
13262,Yuba,California,1353,10,2020,October,31
13320,Yuba,California,1353,10,2020,November,1
13378,Yuba,California,1383,10,2020,November,2
13436,Yuba,California,1398,10,2020,November,3
13494,Yuba,California,1411,10,2020,November,4
13552,Yuba,California,1428,10,2020,November,5
13610,Yuba,California,1434,10,2020,November,6
13668,Yuba,California,1434,10,2020,November,7
13726,Yuba,California,1434,10,2020,November,8
13784,Yuba,California,1486,10,2020,November,9
13842,Yuba,California,1494,10,2020,November,10
13900,Yuba,California,1494,10,2020,November,11
13958,Yuba,California,1529,10,2020,November,12
14016,Yuba,California,1549,10,2020,November,13
14074,Yuba,California,1549,10,2020,November,14
14132,Yuba,California,1549,10,2020,November,15
14190,Yuba,California,1618,10,2020,November,16
14248,Yuba,California,1643,10,2020,November,17
14306,Yuba,California,1665,10,2020,November,18
14364,Yuba,California,1706,10,2020,November,19
14422,Yuba,California,1732,10,2020,November,20
14480,Yuba,California,1732,10,2020,November,21
14538,Yuba,California,1732,10,2020,November,22
